---,PrjName,PrjAssetPath,AttackID,GrapID,HitGroup,HitCheckThis,HitCheckPlayer,HitCheckMob,HitCheckBuilding,HitCheckObject,HitCheckShield,InitSpeed,LimitSpeed,FinalSpeed,InitSpeedKeepTime,SpeedUpTime,LimitSpeedKeepTime,FinalSpeedUpTime,Gravity,InitPitch,InitYaw,ForceTargetPitch,ForceTargetYaw,ApplyOwnerPitch,ApplyOwnerYaw,ApplyOwnerRoll,InitSizeX,InitSizeY,InitSizeZ,InitRadius,InitScale,MaxScale,ScaleTime,LifeSpan,StopAfterLifeSpan,LimitMoveLength,AddLimitMoveLength,CrossBreakExtensionRate,MultiHitMaxPlayer,MultiHitMaxNotPlayer,MultiHitInterval,HitCharaProc,HitBGProc,HitBgCharaProc,HitShieldProc,LimitMoveLengthProc,DestroyOwnerDie,IgnorePreHitCheck,DistanceAttenuation,DistanceAttenuation_Max,DistanceAttenuation_MinDamageRate,StrongholdDistanceAttenuation,DodgeCheckEnable,IsHyperHoming,HomingNearOutLookAngle,HomingNearOutLookRange,HomingFarOutLookAngle,HomingFarOutLookRange,HorizontalHomingAbility_Start,HorizontalHomingAbility_End,HorizontalHomingAbility_Time,VerticalHomingAbility_Start,VerticalHomingAbility_End,VerticalHomingAbility_Time,HomingStartTime,HomingEndNearTargetRange,HomingEndTotalMovingDistance,HomingEndTime,IsHorizontalHomingSiteRate,IsVerticalHomingSiteRate,SuperHomingRate,TargetPositionOffset,MinRandomTargetOffset,MaxRandomTargetOffset,MinRandomTargetOffsetTime,MaxRandomTargetOffsetTime,RandomTargetOffsetNearLength,HorizontalVelocityRandomMin,HorizontalVelocityRandomMax,VerticalVelocityRandomMin,VerticalVelocityRandomMax,ShieldType,PrjVital,CoopProjectileID_LifeSpan,CoopProjectileID_HitChara,CoopProjectileID_HitBG,CoopProjectileID_Order,PierceEffectPath,IsObject,ShowHomingAlert,ReportFlag
Skill_PRJ_MachineGun_Bullet01,スキル:ミトライユLv1,/Game/Projectile/Skill/wp30006/BP_PrjSkillMachineGunBullet01.uasset,312,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,52000,54000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1.5,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,45,45,0,45,45,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Skill_PRJ_MachineGun_Bullet02,スキル:ミトライユLv2,/Game/Projectile/Skill/wp30006/BP_PrjSkillMachineGunBullet02.uasset,313,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,52000,54000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1.5,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,45,45,0,45,45,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Skill_PRJ_MachineGun_Bullet03,スキル:ミトライユLv3,/Game/Projectile/Skill/wp30006/BP_PrjSkillMachineGunBullet03.uasset,314,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,52000,54000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1.5,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,45,45,0,45,45,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Skill_PRJ_CoilGun_Bullet01,スキル:カラミッタLv1,/Game/Projectile/Skill/wp30007/BP_PrjSkillCoilGunBullet01.uasset,315,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,45000,45000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1.5,1.5,0,3,0,12000,0,1,0,0,0,Die,Stop,Stop,Die,StopDie,False,False,0,0,1,0,True,False,90,0,90,0,45,45,0,45,45,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,/Game/Effect/ACR_Effect/Weapon/wp00011/PT_ef_wp00011_pierce_loop_01.uasset,False,False,True
Skill_PRJ_CoilGun_Bullet02,スキル:カラミッタLv2,/Game/Projectile/Skill/wp30007/BP_PrjSkillCoilGunBullet02.uasset,316,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,45000,45000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1.5,1.5,0,3,0,12000,0,1,0,0,0,Die,Stop,Stop,Die,StopDie,False,False,0,0,1,0,True,False,90,0,90,0,45,45,0,45,45,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,/Game/Effect/ACR_Effect/Weapon/wp00011/PT_ef_wp00011_pierce_loop_01.uasset,False,False,True
Skill_PRJ_CoilGun_Bullet03,スキル:カラミッタLv3,/Game/Projectile/Skill/wp30007/BP_PrjSkillCoilGunBullet03.uasset,317,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,45000,45000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1.5,1.5,0,3,0,12000,0,1,0,0,0,Die,Stop,Stop,Die,StopDie,False,False,0,0,1,0,True,False,90,0,90,0,45,45,0,45,45,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,/Game/Effect/ACR_Effect/Weapon/wp00011/PT_ef_wp00011_pierce_loop_01.uasset,False,False,True
Skill_PRJ_TornadoArea_Manager01,スキル:テンペストLv1(マネージャー),/Game/Projectile/Skill/wp30008/BP_PrjSkillTornadoAreaManager01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,422,,False,False,True
Skill_PRJ_TornadoArea_Manager02,スキル:テンペストLv2(マネージャー),/Game/Projectile/Skill/wp30008/BP_PrjSkillTornadoAreaManager02.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,423,,False,False,True
Skill_PRJ_TornadoArea_Manager03,スキル:テンペストLv3(マネージャー),/Game/Projectile/Skill/wp30008/BP_PrjSkillTornadoAreaManager03.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,424,,False,False,True
Skill_PRJ_TornadoArea_Bullet01,スキル:テンペストLv1(投擲弾),/Game/Projectile/Skill/wp30008/BP_PrjSkillTornadoAreaBullet01.uasset,0,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,18000,18000,0,-1,0,-1,-1,25000,15,0,False,False,True,True,True,1,1,1,1,1,1,0,60,0,22000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,422,422,422,422,,False,False,True
Skill_PRJ_TornadoArea_Bullet02,スキル:テンペストLv2(投擲弾),/Game/Projectile/Skill/wp30008/BP_PrjSkillTornadoAreaBullet02.uasset,0,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,18000,18000,0,-1,0,-1,-1,25000,15,0,False,False,True,True,True,1,1,1,1,1,1,0,60,0,22000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,423,423,423,423,,False,False,True
Skill_PRJ_TornadoArea_Bullet03,スキル:テンペストLv3(投擲弾),/Game/Projectile/Skill/wp30008/BP_PrjSkillTornadoAreaBullet03.uasset,0,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,18000,18000,0,-1,0,-1,-1,25000,15,0,False,False,True,True,True,1,1,1,1,1,1,0,60,0,22000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,424,424,424,424,,False,False,True
Skill_PRJ_Stealth_Buff01,スキル:ステルスLv1,/Game/Projectile/Skill/wp30009/BP_PrjSkillStealthBuff01.uasset,318,0,Owner,Hit,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,10,0,0,0,1,0,0,0,Die,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,True,180,100000,180,100000,180,180,0,180,180,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Skill_PRJ_Stealth_Buff02,スキル:ステルスLv2,/Game/Projectile/Skill/wp30009/BP_PrjSkillStealthBuff02.uasset,319,0,Owner,Hit,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,10,0,0,0,1,0,0,0,Die,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,True,180,100000,180,100000,180,180,0,180,180,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Skill_PRJ_Stealth_Buff03,スキル:ステルスLv3,/Game/Projectile/Skill/wp30009/BP_PrjSkillStealthBuff03.uasset,320,0,Owner,Hit,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,10,0,0,0,1,0,0,0,Die,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,True,180,100000,180,100000,180,180,0,180,180,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Skill_PRJ_OptionsShield_Barrier01,スキル:シールドLv1,/Game/Projectile/Skill/wp30010/BP_PrjSkillOptionsShieldBarrier01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,True,True,True,True,1,1,1,500,1,1,0,5,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,True,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,AllMighty,500,0,0,0,0,,False,False,True
Skill_PRJ_OptionsShield_Barrier02,スキル:シールドLv2,/Game/Projectile/Skill/wp30010/BP_PrjSkillOptionsShieldBarrier02.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,True,True,True,True,1,1,1,500,1,1,0,5,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,True,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,AllMighty,500,0,0,0,0,,False,False,True
Skill_PRJ_OptionsShield_Barrier03,スキル:シールドLv3,/Game/Projectile/Skill/wp30010/BP_PrjSkillOptionsShieldBarrier03.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,True,True,True,True,1,1,1,500,1,1,0,5,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,True,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,AllMighty,500,0,0,0,0,,False,False,True
Skill_PRJ_WideShot_Bullet01,スキル:ラーゴLv1,/Game/Projectile/Skill/wp30011/BP_PrjSkillWideShotBullet01.uasset,321,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,20000,0,-1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,1.6,1,2,0,50000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,45,45,0,20,20,0,0,2000,0,0,True,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Skill_PRJ_WideShot_Bullet02,スキル:ラーゴLv2,/Game/Projectile/Skill/wp30011/BP_PrjSkillWideShotBullet02.uasset,322,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,20000,0,-1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,1.6,1,2,0,50000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,45,45,0,20,20,0,0,2000,0,0,True,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Skill_PRJ_WideShot_Bullet03,スキル:ラーゴLv3,/Game/Projectile/Skill/wp30011/BP_PrjSkillWideShotBullet03.uasset,323,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,20000,0,-1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,1.6,1,2,0,50000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,45,45,0,20,20,0,0,2000,0,0,True,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Skill_PRJ_Options_Etc01,スキル:レイスレイヴLv1(生成マネージャー),/Game/Projectile/Skill/wp30012/BP_PrjSkillOptionsEtc01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,60,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Die,Stop,True,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,425,,False,False,True
Skill_PRJ_Options_Etc02,スキル:レイスレイヴLv2(生成マネージャー),/Game/Projectile/Skill/wp30012/BP_PrjSkillOptionsEtc02.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,60,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Die,Stop,True,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,426,,False,False,True
Skill_PRJ_Options_Etc03,スキル:レイスレイヴLv3(生成マネージャー),/Game/Projectile/Skill/wp30012/BP_PrjSkillOptionsEtc03.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,60,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Die,Stop,True,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,427,,False,False,True
Coop_VS_Skill_PRJ,以下2on2用スキル連携弾,,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_Skill_PRJ_BoundBubble_Coop01,スキル:泡沫Lv1(爆発),/Game/Projectile/Skill/wp30001/BP_PrjSkillBoundBubbleCoop01.uasset,325,0,EnemyAll,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,7,0.1,0.25,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_Skill_PRJ_BoundBubble_Coop02,スキル:泡沫Lv2(爆発),/Game/Projectile/Skill/wp30001/BP_PrjSkillBoundBubbleCoop02.uasset,326,0,EnemyAll,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,7,0.1,0.25,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_Skill_PRJ_BoundBubble_Coop03,スキル:泡沫Lv3(爆発),/Game/Projectile/Skill/wp30001/BP_PrjSkillBoundBubbleCoop03.uasset,327,0,EnemyAll,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,7,0.1,0.25,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_Skill_PRJ_SatelliteLaser_Etc01,衛星レーザーLv1(発射台),/Game/Projectile/Skill/wp30002/BP_PrjSkillSatelliteLaserEtc01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,411,,False,False,True
Coop_Skill_PRJ_SatelliteLaser_Etc02,衛星レーザーLv2(発射台),/Game/Projectile/Skill/wp30002/BP_PrjSkillSatelliteLaserEtc02.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,412,,False,False,True
Coop_Skill_PRJ_SatelliteLaser_Etc03,衛星レーザーLv3(発射台),/Game/Projectile/Skill/wp30002/BP_PrjSkillSatelliteLaserEtc03.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,413,,False,False,True
Coop_Skill_PRJ_SatelliteLaser_Coop01,衛星レーザーLv1(火柱),/Game/Projectile/Skill/wp30002/BP_PrjSkillSatelliteLaserCoop01.uasset,328,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,3,0.1,1,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_Skill_PRJ_SatelliteLaser_Coop02,衛星レーザーLv2(火柱),/Game/Projectile/Skill/wp30002/BP_PrjSkillSatelliteLaserCoop02.uasset,329,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,3,0.1,1,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_Skill_PRJ_SatelliteLaser_Coop03,衛星レーザーLv3(火柱),/Game/Projectile/Skill/wp30002/BP_PrjSkillSatelliteLaserCoop03.uasset,330,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,3,0.1,1,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_Skill_PRJ_SentryGun_Character01,スキル:ターレットEXLv1 (発射台),/Game/Projectile/Skill/wp30004/BP_PrjSkillSentryGunCharacter01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,100,1,1,0,11,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,300,0,0,0,417,,True,False,False
Coop_Skill_PRJ_SentryGun_Character02,スキル:ターレットEXLv2 (発射台),/Game/Projectile/Skill/wp30004/BP_PrjSkillSentryGunCharacter02.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,100,1,1,0,11,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,300,0,0,0,418,,True,False,False
Coop_Skill_PRJ_SentryGun_Character03,スキル:ターレットEXLv3 (発射台),/Game/Projectile/Skill/wp30004/BP_PrjSkillSentryGunCharacter03.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,100,1,1,0,11,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,300,0,0,0,419,,True,False,False
Coop_Skill_PRJ_SentryGun_Coop01,スキル:ターレットEXLv1(レーザー),/Game/Projectile/Skill/wp30004/BP_PrjSkillSentryGunCoop01.uasset,331,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,100000,100000,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,1.5,0,50000,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,420,421,,True,False,True
Coop_Skill_PRJ_SentryGun_Coop02,スキル:ターレットEXLv2(レーザー),/Game/Projectile/Skill/wp30004/BP_PrjSkillSentryGunCoop02.uasset,332,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,100000,100000,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,1.5,0,50000,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,420,421,,True,False,True
Coop_Skill_PRJ_SentryGun_Coop03,スキル:ターレットEXLv3(レーザー),/Game/Projectile/Skill/wp30004/BP_PrjSkillSentryGunCoop03.uasset,333,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,100000,100000,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,1.5,0,50000,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,420,421,,True,False,True
Coop_Skill_PRJ_SentryGun_Coop04,スキル:ターレットEXLv3(爆発),/Game/Projectile/Skill/wp30004/BP_PrjSkillSentryGunCoop04.uasset,334,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,1,13.5,0.6,1.2,0,0,0,1,8,1,0.1,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_Skill_PRJ_SentryGun_Coop05,スキル:ターレットEXLv3(空中爆発),/Game/Projectile/Skill/wp30004/BP_PrjSkillSentryGunCoop05.uasset,335,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,1,10,0.6,1.2,0,0,0,1,8,1,0.1,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_Skill_PRJ_TornadoArea_Coop01,スキル:テンペストLv1(竜巻),/Game/Projectile/Skill/wp30008/BP_PrjSkillTornadoAreaCoop01.uasset,336,0,EnemyAll,Hit,All,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,1,1,0,9,0,0,0,1,100,100,0.5,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,True,False,False
Coop_Skill_PRJ_TornadoArea_Coop02,スキル:テンペストLv2(竜巻),/Game/Projectile/Skill/wp30008/BP_PrjSkillTornadoAreaCoop02.uasset,337,0,EnemyAll,Hit,All,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,1,1,0,9,0,0,0,1,100,100,0.5,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,True,False,False
