---,EmblemPartsId,Name,EmblemPartsType,DefaultEmblemPartsFlag,IsEditable,Texture,FlagTexture,Descprition,GameModeId
100319,130076,ウインドマーク,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0076.Tex_Emblem_03_0076',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0076_Flag.Tex_Emblem_03_0076_Flag',,1
100320,130077,ウイングソード,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0077.Tex_Emblem_03_0077',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0077_Flag.Tex_Emblem_03_0077_Flag',,1
100321,130078,フィフススクウェア,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0078.Tex_Emblem_03_0078',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0078_Flag.Tex_Emblem_03_0078_Flag',,1
100322,130079,リーフスターク,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0079.Tex_Emblem_03_0079',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0079_Flag.Tex_Emblem_03_0079_Flag',,1
100323,130080,クロスクローバー,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0080.Tex_Emblem_03_0080',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0080_Flag.Tex_Emblem_03_0080_Flag',,1
100324,130081,ティアラ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0081.Tex_Emblem_03_0081',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0081_Flag.Tex_Emblem_03_0081_Flag',,1
100325,130082,サンクレスト,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0082.Tex_Emblem_03_0082',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0082_Flag.Tex_Emblem_03_0082_Flag',,1
100326,130083,フォーウイングス,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0083.Tex_Emblem_03_0083',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0083_Flag.Tex_Emblem_03_0083_Flag',,1
100327,130084,ソリディア,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0084.Tex_Emblem_03_0084',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0084_Flag.Tex_Emblem_03_0084_Flag',,1
100328,130085,カーディナル,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0085.Tex_Emblem_03_0085',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0085_Flag.Tex_Emblem_03_0085_Flag',,1
100329,130086,スクラッパー,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0086.Tex_Emblem_03_0086',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0086_Flag.Tex_Emblem_03_0086_Flag',,1
100330,130087,サイトヘッド,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0087.Tex_Emblem_03_0087',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0087_Flag.Tex_Emblem_03_0087_Flag',,1
100331,130088,シーユー・レイター,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0088.Tex_Emblem_03_0088',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0088_Flag.Tex_Emblem_03_0088_Flag',,1
100332,130089,ゴールテン・ダー,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0089.Tex_Emblem_03_0089',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0089_Flag.Tex_Emblem_03_0089_Flag',,1
100333,130090,アンゼロイ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0090.Tex_Emblem_03_0090',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0090_Flag.Tex_Emblem_03_0090_Flag',,1
100334,130091,ディスドス,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0091.Tex_Emblem_03_0091',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0091_Flag.Tex_Emblem_03_0091_Flag',,1
100335,130092,サブライガ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0092.Tex_Emblem_03_0092',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0092_Flag.Tex_Emblem_03_0092_Flag',,1
100336,130093,ファルマコン,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0093.Tex_Emblem_03_0093',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0093_Flag.Tex_Emblem_03_0093_Flag',,1
100337,130094,ラピスヘッジ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0094.Tex_Emblem_03_0094',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0094_Flag.Tex_Emblem_03_0094_Flag',,1
100338,130095,パ・フェクト,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0095.Tex_Emblem_03_0095',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0095_Flag.Tex_Emblem_03_0095_Flag',,1
100339,130096,エタニティ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0096.Tex_Emblem_03_0096',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0096_Flag.Tex_Emblem_03_0096_Flag',,1
100340,130097,オキサイド,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0097.Tex_Emblem_03_0097',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0097_Flag.Tex_Emblem_03_0097_Flag',,1
100341,101001,シンボル：ヒカリ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0001.Tex_Emblem_Comp_01_0001',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0001_Flag.Tex_Emblem_Comp_01_0001_Flag',,1
100342,101002,シンボル：レイカ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0002.Tex_Emblem_Comp_01_0002',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0002_Flag.Tex_Emblem_Comp_01_0002_Flag',,1
100343,101003,シンボル：シャーリー,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0003.Tex_Emblem_Comp_01_0003',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0003_Flag.Tex_Emblem_Comp_01_0003_Flag',,1
100344,101004,シンボル：イサドラ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0004.Tex_Emblem_Comp_01_0004',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0004_Flag.Tex_Emblem_Comp_01_0004_Flag',,1
100345,101005,シンボル：ナギ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0005.Tex_Emblem_Comp_01_0005',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0005_Flag.Tex_Emblem_Comp_01_0005_Flag',,1
100346,101006,シンボル：カズマ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0006.Tex_Emblem_Comp_01_0006',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0006_Flag.Tex_Emblem_Comp_01_0006_Flag',,1
100347,101007,轟ア・スレッガ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0007.Tex_Emblem_Comp_01_0007',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0007_Flag.Tex_Emblem_Comp_01_0007_Flag',,1
100348,101008,ヴ・レード惺王国,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0008.Tex_Emblem_Comp_01_0008',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0008_Flag.Tex_Emblem_Comp_01_0008_Flag',,1
100349,101009,キザナ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0009.Tex_Emblem_Comp_01_0009',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0009_Flag.Tex_Emblem_Comp_01_0009_Flag',,1
100350,101010,ガンスリンガーコラボ001,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0010.Tex_Emblem_Comp_01_0010',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0010_Flag.Tex_Emblem_Comp_01_0010_Flag',,1
100351,101011,インベーダー,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0186.Tex_Emblem_02_0186',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0186_Flag.Tex_Emblem_02_0186_Flag',,1
100352,101012,アズワン株式会社コラボ001,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0011.Tex_Emblem_Comp_01_0011',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0011_Flag.Tex_Emblem_Comp_01_0011_Flag',,1
100353,101013,バックラッシュ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/Group/TEX_Com_Emblem_Group_04.TEX_Com_Emblem_Group_04',Texture2D'/Game/GUI/Common/Tex/Emblem/Group/TEX_Com_Emblem_Group_large_04.TEX_Com_Emblem_Group_large_04',CPU用,1
100354,101014,1周年記念,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0014.Tex_Emblem_Comp_01_0014',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0014_Flag.Tex_Emblem_Comp_01_0014_Flag',,1
100355,101015,キザナ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0015.Tex_Emblem_Comp_01_0015',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0015_Flag.Tex_Emblem_Comp_01_0015_Flag',,1
100356,101016,バックラッシュ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0016.Tex_Emblem_Comp_01_0016',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0016_Flag.Tex_Emblem_Comp_01_0016_Flag',,1
